x,y,z,source,maxzoom
2124,1344,12,deniedersachsen,16
2125,1344,12,deniedersachsen,16
270,167,9,deniedersachsen,16
270,166,9,deniedersachsen,16
1068,672,11,deniedersachsen,16
1069,672,11,deniedersachsen,16
1069,673,11,deniedersachsen,16
2162,1325,12,deniedersachsen,16
2163,1325,12,deniedersachsen,16
2135,1319,12,deniedersachsen,16
2134,1319,12,deniedersachsen,16
540,340,10,deniedersachsen,16
1076,676,11,deniedersachsen,16
1077,677,11,deniedersachsen,16
1077,676,11,deniedersachsen,16
270,169,9,deniedersachsen,16
270,168,9,deniedersachsen,16
2171,1339,12,deniedersachsen,16
2170,1339,12,deniedersachsen,16
2170,1338,12,deniedersachsen,16
2177,1336,12,deniedersachsen,16
2176,1336,12,deniedersachsen,16
2133,1319,12,deniedersachsen,16
2132,1319,12,deniedersachsen,16
1063,660,11,deniedersachsen,16
1063,661,11,deniedersachsen,16
1062,661,11,deniedersachsen,16
2175,1336,12,deniedersachsen,16
2174,1336,12,deniedersachsen,16
2168,1356,12,deniedersachsen,16
2168,1357,12,deniedersachsen,16
2169,1357,12,deniedersachsen,16
2144,1348,12,deniedersachsen,16
2144,1349,12,deniedersachsen,16
268,165,9,deniedersachsen,16
539,331,10,deniedersachsen,16
538,330,10,deniedersachsen,16
538,331,10,deniedersachsen,16
2162,1364,12,deniedersachsen,16
269,168,9,deniedersachsen,16
2129,1328,12,deniedersachsen,16
2129,1329,12,deniedersachsen,16
2128,1328,12,deniedersachsen,16
1070,674,11,deniedersachsen,16
1070,675,11,deniedersachsen,16
1071,674,11,deniedersachsen,16
542,335,10,deniedersachsen,16
2136,1346,12,deniedersachsen,16
2137,1346,12,deniedersachsen,16
2123,1342,12,deniedersachsen,16
1078,682,11,deniedersachsen,16
1079,682,11,deniedersachsen,16
1080,663,11,deniedersachsen,16
1081,663,11,deniedersachsen,16
2131,1319,12,deniedersachsen,16
1086,672,11,deniedersachsen,16
1086,673,11,deniedersachsen,16
2161,1364,12,deniedersachsen,16
2160,1364,12,deniedersachsen,16
2151,1351,12,deniedersachsen,16
2150,1350,12,deniedersachsen,16
2151,1350,12,deniedersachsen,16
1088,667,11,deniedersachsen,16
1088,666,11,deniedersachsen,16
1089,667,11,deniedersachsen,16
2127,1348,12,deniedersachsen,16
535,331,10,deniedersachsen,16
534,330,10,deniedersachsen,16
534,331,10,deniedersachsen,16
2152,1317,12,deniedersachsen,16
2153,1317,12,deniedersachsen,16
2131,1348,12,deniedersachsen,16
2130,1348,12,deniedersachsen,16
2172,1341,12,deniedersachsen,16
2172,1340,12,deniedersachsen,16
2178,1333,12,deniedersachsen,16
2179,1333,12,deniedersachsen,16
2178,1332,12,deniedersachsen,16
2156,1320,12,deniedersachsen,16
2156,1321,12,deniedersachsen,16
2127,1324,12,deniedersachsen,16
2127,1325,12,deniedersachsen,16
2144,1344,12,deniedersachsen,16
2144,1345,12,deniedersachsen,16
2143,1351,12,deniedersachsen,16
2142,1350,12,deniedersachsen,16
2143,1350,12,deniedersachsen,16
1075,672,11,deniedersachsen,16
1074,672,11,deniedersachsen,16
1075,673,11,deniedersachsen,16
2129,1333,12,deniedersachsen,16
2129,1332,12,deniedersachsen,16
2155,1319,12,deniedersachsen,16
2154,1319,12,deniedersachsen,16
2154,1318,12,deniedersachsen,16
533,332,10,deniedersachsen,16
533,333,10,deniedersachsen,16
266,165,9,deniedersachsen,16
2123,1322,12,deniedersachsen,16
2122,1322,12,deniedersachsen,16
2123,1323,12,deniedersachsen,16
2129,1348,12,deniedersachsen,16
2128,1348,12,deniedersachsen,16
2137,1318,12,deniedersachsen,16
2137,1319,12,deniedersachsen,16
2136,1319,12,deniedersachsen,16
2148,1333,12,deniedersachsen,16
2149,1332,12,deniedersachsen,16
2149,1333,12,deniedersachsen,16
2147,1317,12,deniedersachsen,16
2146,1317,12,deniedersachsen,16
536,333,10,deniedersachsen,16
537,332,10,deniedersachsen,16
536,332,10,deniedersachsen,16
1075,666,11,deniedersachsen,16
1075,667,11,deniedersachsen,16
1074,667,11,deniedersachsen,16
1066,672,11,deniedersachsen,16
1067,672,11,deniedersachsen,16
2173,1336,12,deniedersachsen,16
2172,1336,12,deniedersachsen,16
2172,1337,12,deniedersachsen,16
2149,1348,12,deniedersachsen,16
2138,1319,12,deniedersachsen,16
2138,1318,12,deniedersachsen,16
2139,1319,12,deniedersachsen,16
1083,680,11,deniedersachsen,16
1082,680,11,deniedersachsen,16
2158,1323,12,deniedersachsen,16
2159,1323,12,deniedersachsen,16
2168,1327,12,deniedersachsen,16
2169,1327,12,deniedersachsen,16
1076,659,11,deniedersachsen,16
1065,664,11,deniedersachsen,16
1065,665,11,deniedersachsen,16
1073,659,11,deniedersachsen,16
1072,659,11,deniedersachsen,16
2165,1325,12,deniedersachsen,16
2178,1336,12,deniedersachsen,16
2137,1348,12,deniedersachsen,16
2137,1349,12,deniedersachsen,16
1086,674,11,deniedersachsen,16
1086,675,11,deniedersachsen,16
2145,1317,12,deniedersachsen,16
532,336,10,deniedersachsen,16
2154,1317,12,deniedersachsen,16
535,336,10,deniedersachsen,16
2144,1347,12,deniedersachsen,16
2144,1346,12,deniedersachsen,16
2172,1352,12,deniedersachsen,16
2127,1347,12,deniedersachsen,16
2127,1346,12,deniedersachsen,16
2170,1352,12,deniedersachsen,16
2171,1352,12,deniedersachsen,16
2165,1362,12,deniedersachsen,16
2164,1363,12,deniedersachsen,16
2164,1362,12,deniedersachsen,16
2150,1317,12,deniedersachsen,16
2151,1317,12,deniedersachsen,16
2140,1352,12,deniedersachsen,16
2137,1352,12,deniedersachsen,16
2174,1346,12,deniedersachsen,16
2127,1328,12,deniedersachsen,16
2138,1352,12,deniedersachsen,16
2139,1352,12,deniedersachsen,16
1075,659,11,deniedersachsen,16
1074,659,11,deniedersachsen,16
1069,674,11,deniedersachsen,16
1069,675,11,deniedersachsen,16
2149,1347,12,deniedersachsen,16
1063,672,11,deniedersachsen,16
2176,1331,12,deniedersachsen,16
2144,1350,12,deniedersachsen,16
1077,679,11,deniedersachsen,16
1077,678,11,deniedersachsen,16
2129,1334,12,deniedersachsen,16
2129,1335,12,deniedersachsen,16
2153,1355,12,deniedersachsen,16
2153,1354,12,deniedersachsen,16
2133,1346,12,deniedersachsen,16
2132,1346,12,deniedersachsen,16
2132,1347,12,deniedersachsen,16
2140,1321,12,deniedersachsen,16
2129,1331,12,deniedersachsen,16
2129,1330,12,deniedersachsen,16
1084,676,11,deniedersachsen,16
1084,677,11,deniedersachsen,16
2174,1348,12,deniedersachsen,16
2174,1349,12,deniedersachsen,16
1075,674,11,deniedersachsen,16
1071,661,11,deniedersachsen,16
1070,661,11,deniedersachsen,16
1084,680,11,deniedersachsen,16
2174,1345,12,deniedersachsen,16
2137,1351,12,deniedersachsen,16
2180,1333,12,deniedersachsen,16
2134,1346,12,deniedersachsen,16
1073,672,11,deniedersachsen,16
531,335,10,deniedersachsen,16
1100,672,11,deberlin,16
1101,672,11,deberlin,16
2204,1344,12,deberlin,16
2204,1345,12,deberlin,16
2202,1346,12,deberlin,16
2203,1346,12,deberlin,16
2200,1346,12,deberlin,16
2197,1341,12,deberlin,16
2197,1342,12,deberlin,16
2197,1343,12,deberlin,16
1099,671,11,deberlin,16
1099,670,11,deberlin,16
1100,670,11,deberlin,16
1101,671,11,deberlin,16
1100,671,11,deberlin,16
1098,672,11,deberlin,16
1099,672,11,deberlin,16
2202,1341,12,deberlin,16
530,348,10,lu,16
2120,1398,12,lu,16
2121,1398,12,lu,16
2122,1397,12,lu,16
2122,1396,12,lu,16
1058,693,11,lu,16
1058,698,11,lu,16
1059,698,11,lu,16
1060,698,11,lu,16
1061,699,11,lu,16
529,347,10,lu,16
1057,694,11,lu,16
1057,695,11,lu,16
529,348,10,lu,16
2115,1386,12,lu,16
2115,1387,12,lu,16
2114,1387,12,lu,16
2115,1385,12,lu,16
1057,696,11,lu,16
1057,697,11,lu,16
2113,1390,12,lu,16
2113,1391,12,lu,16
2113,1389,12,lu,16
2113,1395,12,lu,16
2122,1391,12,lu,16
2113,1396,12,lu,16
2113,1397,12,lu,16
2118,1386,12,lu,16
2118,1387,12,lu,16
1057,698,11,lu,16
2113,1392,12,lu,16
2113,1393,12,lu,16
2116,1385,12,lu,16
2120,1389,12,lu,16
2116,1398,12,lu,16
2117,1398,12,lu,16
1060,695,11,lu,16
2113,1398,12,lu,16
2119,1398,12,lu,16
2118,1398,12,lu,16
2114,1398,12,lu,16
2115,1398,12,lu,16
2208,1412,12,atoberoesterreich,17
2209,1413,12,atoberoesterreich,17
2208,1413,12,atoberoesterreich,17
1106,714,11,atoberoesterreich,17
552,355,10,atoberoesterreich,17
552,354,10,atoberoesterreich,17
553,354,10,atoberoesterreich,17
275,177,9,atoberoesterreich,17
2205,1410,12,atoberoesterreich,17
2205,1411,12,atoberoesterreich,17
2204,1411,12,atoberoesterreich,17
551,356,10,atoberoesterreich,17
550,356,10,atoberoesterreich,17
2192,1422,12,atoberoesterreich,17
2193,1422,12,atoberoesterreich,17
2193,1423,12,atoberoesterreich,17
2206,1411,12,atoberoesterreich,17
2207,1411,12,atoberoesterreich,17
2206,1410,12,atoberoesterreich,17
2218,1417,12,atoberoesterreich,17
2218,1416,12,atoberoesterreich,17
1104,707,11,atoberoesterreich,17
1105,707,11,atoberoesterreich,17
2214,1428,12,atoberoesterreich,17
2215,1428,12,atoberoesterreich,17
2194,1424,12,atoberoesterreich,17
2209,1430,12,atoberoesterreich,17
2208,1430,12,atoberoesterreich,17
2214,1413,12,atoberoesterreich,17
2215,1413,12,atoberoesterreich,17
2214,1412,12,atoberoesterreich,17
1104,714,11,atoberoesterreich,17
1105,714,11,atoberoesterreich,17
1099,709,11,atoberoesterreich,17
2198,1426,12,atoberoesterreich,17
2199,1426,12,atoberoesterreich,17
2199,1427,12,atoberoesterreich,17
1108,707,11,atoberoesterreich,17
1108,708,11,atoberoesterreich,17
1108,709,11,atoberoesterreich,17
2204,1428,12,atoberoesterreich,17
2204,1429,12,atoberoesterreich,17
2205,1428,12,atoberoesterreich,17
549,355,10,atoberoesterreich,17
1101,716,11,atoberoesterreich,17
2207,1430,12,atoberoesterreich,17
1101,714,11,atoberoesterreich,17
1101,715,11,atoberoesterreich,17
2205,1413,12,atoberoesterreich,17
2204,1413,12,atoberoesterreich,17
2205,1412,12,atoberoesterreich,17
1106,706,11,atoberoesterreich,17
1106,707,11,atoberoesterreich,17
1107,707,11,atoberoesterreich,17
1103,706,11,atoberoesterreich,17
1103,707,11,atoberoesterreich,17
1102,707,11,atoberoesterreich,17
1107,710,11,atoberoesterreich,17
1106,711,11,atoberoesterreich,17
1106,710,11,atoberoesterreich,17
2201,1428,12,atoberoesterreich,17
2201,1429,12,atoberoesterreich,17
2200,1428,12,atoberoesterreich,17
2199,1417,12,atoberoesterreich,17
552,356,10,atoberoesterreich,17
553,356,10,atoberoesterreich,17
2204,1431,12,atoberoesterreich,17
2204,1430,12,atoberoesterreich,17
1097,710,11,atoberoesterreich,17
1097,711,11,atoberoesterreich,17
1101,707,11,atoberoesterreich,17
1100,707,11,atoberoesterreich,17
2201,1413,12,atoberoesterreich,17
2216,1420,12,atoberoesterreich,17
2217,1420,12,atoberoesterreich,17
2193,1421,12,atoberoesterreich,17
2192,1421,12,atoberoesterreich,17
2193,1420,12,atoberoesterreich,17
2201,1431,12,atoberoesterreich,17
2201,1430,12,atoberoesterreich,17
2218,1420,12,atoberoesterreich,17
2201,1432,12,atoberoesterreich,17
2211,1430,12,atoberoesterreich,17
2210,1430,12,atoberoesterreich,17
2216,1425,12,atoberoesterreich,17
2196,1419,12,atoberoesterreich,17
2197,1418,12,atoberoesterreich,17
2197,1419,12,atoberoesterreich,17
2204,1432,12,atoberoesterreich,17
2204,1433,12,atoberoesterreich,17
1103,714,11,atoberoesterreich,17
2195,1419,12,atoberoesterreich,17
2218,1418,12,atoberoesterreich,17
2218,1419,12,atoberoesterreich,17
1099,712,11,atoberoesterreich,17
2202,1413,12,atoberoesterreich,17
2203,1413,12,atoberoesterreich,17
2197,1424,12,atoberoesterreich,17
2196,1424,12,atoberoesterreich,17
2210,1413,12,atoberoesterreich,17
2211,1413,12,atoberoesterreich,17
2216,1426,12,atoberoesterreich,17
2559,2193,12,frrgealti5mayotte,14
2559,2192,12,frrgealti5mayotte,14
2559,2194,12,frrgealti5mayotte,14
2562,2196,12,frrgealti5mayotte,14
2562,2197,12,frrgealti5mayotte,14
2563,2196,12,frrgealti5mayotte,14
2562,2193,12,frrgealti5mayotte,14
2563,2193,12,frrgealti5mayotte,14
1280,1097,11,frrgealti5mayotte,14
1280,1096,11,frrgealti5mayotte,14
1281,1097,11,frrgealti5mayotte,14
1280,1098,11,frrgealti5mayotte,14
1090,667,11,desachsenanhalt,16
2167,1352,12,desachsenanhalt,16
2167,1353,12,desachsenanhalt,16
2177,1367,12,desachsenanhalt,16
2177,1366,12,desachsenanhalt,16
2169,1358,12,desachsenanhalt,16
2169,1359,12,desachsenanhalt,16
2168,1358,12,desachsenanhalt,16
272,169,9,desachsenanhalt,16
272,168,9,desachsenanhalt,16
273,169,9,desachsenanhalt,16
546,334,10,desachsenanhalt,16
546,335,10,desachsenanhalt,16
1098,678,11,desachsenanhalt,16
1098,679,11,desachsenanhalt,16
1084,678,11,desachsenanhalt,16
1085,678,11,desachsenanhalt,16
1085,679,11,desachsenanhalt,16
543,334,10,desachsenanhalt,16
543,335,10,desachsenanhalt,16
543,339,10,desachsenanhalt,16
542,338,10,desachsenanhalt,16
543,338,10,desachsenanhalt,16
545,340,10,desachsenanhalt,16
545,341,10,desachsenanhalt,16
544,340,10,desachsenanhalt,16
546,336,10,desachsenanhalt,16
546,337,10,desachsenanhalt,16
2177,1368,12,desachsenanhalt,16
2177,1369,12,desachsenanhalt,16
2171,1340,12,desachsenanhalt,16
2170,1340,12,desachsenanhalt,16
2171,1341,12,desachsenanhalt,16
1086,672,11,desachsenanhalt,16
1087,672,11,desachsenanhalt,16
1087,673,11,desachsenanhalt,16
2170,1360,12,desachsenanhalt,16
2171,1360,12,desachsenanhalt,16
2171,1361,12,desachsenanhalt,16
1085,668,11,desachsenanhalt,16
1085,669,11,desachsenanhalt,16
2186,1366,12,desachsenanhalt,16
2186,1367,12,desachsenanhalt,16
2187,1367,12,desachsenanhalt,16
2174,1335,12,desachsenanhalt,16
2175,1335,12,desachsenanhalt,16
2188,1343,12,desachsenanhalt,16
548,339,10,desachsenanhalt,16
2171,1351,12,desachsenanhalt,16
2170,1351,12,desachsenanhalt,16
272,167,9,desachsenanhalt,16
2188,1345,12,desachsenanhalt,16
2188,1344,12,desachsenanhalt,16
2182,1334,12,desachsenanhalt,16
2183,1335,12,desachsenanhalt,16
2182,1335,12,desachsenanhalt,16
2180,1370,12,desachsenanhalt,16
2181,1370,12,desachsenanhalt,16
2188,1370,12,desachsenanhalt,16
2188,1371,12,desachsenanhalt,16
1087,674,11,desachsenanhalt,16
1086,675,11,desachsenanhalt,16
1087,675,11,desachsenanhalt,16
2183,1370,12,desachsenanhalt,16
2182,1370,12,desachsenanhalt,16
2189,1351,12,desachsenanhalt,16
2188,1351,12,desachsenanhalt,16
2188,1350,12,desachsenanhalt,16
1096,677,11,desachsenanhalt,16
1097,677,11,desachsenanhalt,16
1096,676,11,desachsenanhalt,16
2188,1346,12,desachsenanhalt,16
2188,1347,12,desachsenanhalt,16
2176,1364,12,desachsenanhalt,16
2177,1365,12,desachsenanhalt,16
2177,1364,12,desachsenanhalt,16
1089,684,11,desachsenanhalt,16
1089,682,11,desachsenanhalt,16
1089,683,11,desachsenanhalt,16
546,342,10,desachsenanhalt,16
2171,1362,12,desachsenanhalt,16
2188,1348,12,desachsenanhalt,16
2188,1349,12,desachsenanhalt,16
2173,1347,12,desachsenanhalt,16
2173,1346,12,desachsenanhalt,16
2172,1346,12,desachsenanhalt,16
2173,1335,12,desachsenanhalt,16
2172,1335,12,desachsenanhalt,16
1092,682,11,desachsenanhalt,16
1092,683,11,desachsenanhalt,16
1093,682,11,desachsenanhalt,16
543,340,10,desachsenanhalt,16
2172,1349,12,desachsenanhalt,16
2173,1348,12,desachsenanhalt,16
2173,1349,12,desachsenanhalt,16
2190,1360,12,desachsenanhalt,16
2191,1360,12,desachsenanhalt,16
2188,1369,12,desachsenanhalt,16
2178,1333,12,desachsenanhalt,16
2179,1333,12,desachsenanhalt,16
1090,684,11,desachsenanhalt,16
1091,684,11,desachsenanhalt,16
2198,1356,12,desachsenanhalt,16
2198,1357,12,desachsenanhalt,16
1089,667,11,desachsenanhalt,16
546,340,10,desachsenanhalt,16
2198,1358,12,desachsenanhalt,16
2195,1353,12,desachsenanhalt,16
2194,1353,12,desachsenanhalt,16
2186,1372,12,desachsenanhalt,16
2187,1372,12,desachsenanhalt,16
2174,1364,12,desachsenanhalt,16
2175,1364,12,desachsenanhalt,16
2168,1351,12,desachsenanhalt,16
2169,1351,12,desachsenanhalt,16
2177,1335,12,desachsenanhalt,16
2184,1335,12,desachsenanhalt,16
2192,1360,12,desachsenanhalt,16
2180,1333,12,desachsenanhalt,16
2181,1333,12,desachsenanhalt,16
1094,680,11,desachsenanhalt,16
2185,1372,12,desachsenanhalt,16
1098,677,11,desachsenanhalt,16
1115,716,11,atburgenland,14
1115,717,11,atburgenland,14
2229,1426,12,atburgenland,14
2229,1427,12,atburgenland,14
2229,1439,12,atburgenland,14
2229,1438,12,atburgenland,14
2239,1421,12,atburgenland,14
2238,1421,12,atburgenland,14
1115,718,11,atburgenland,14
1115,719,11,atburgenland,14
560,358,10,atburgenland,14
560,359,10,atburgenland,14
2229,1428,12,atburgenland,14
2229,1429,12,atburgenland,14
2229,1440,12,atburgenland,14
2229,1441,12,atburgenland,14
560,360,10,atburgenland,14
2237,1421,12,atburgenland,14
2236,1421,12,atburgenland,14
2240,1421,12,atburgenland,14
2241,1421,12,atburgenland,14
1115,721,11,atburgenland,14
1115,720,11,atburgenland,14
2234,1421,12,atburgenland,14
2235,1421,12,atburgenland,14
2229,1431,12,atburgenland,14
2229,1430,12,atburgenland,14
1118,711,11,atburgenland,14
1119,711,11,atburgenland,14
2229,1442,12,atburgenland,14
2229,1443,12,atburgenland,14
1115,713,11,atburgenland,14
1115,712,11,atburgenland,14
279,179,9,atburgenland,14
279,178,9,atburgenland,14
2229,1432,12,atburgenland,14
2229,1433,12,atburgenland,14
2229,1423,12,atburgenland,14
2229,1422,12,atburgenland,14
1115,714,11,atburgenland,14
1115,715,11,atburgenland,14
2229,1424,12,atburgenland,14
2229,1425,12,atburgenland,14
2229,1437,12,atburgenland,14
2229,1436,12,atburgenland,14
2231,1421,12,atburgenland,14
2230,1421,12,atburgenland,14
1120,711,11,atburgenland,14
1121,711,11,atburgenland,14
558,360,10,atburgenland,14
559,360,10,atburgenland,14
2229,1434,12,atburgenland,14
2229,1435,12,atburgenland,14
2233,1421,12,atburgenland,14
2232,1421,12,atburgenland,14
560,356,10,atburgenland,14
560,357,10,atburgenland,14
2242,1421,12,atburgenland,14
2243,1421,12,atburgenland,14
1115,711,11,atburgenland,14
2229,1421,12,atburgenland,14
1116,711,11,atburgenland,14
1117,711,11,atburgenland,14
1340,1148,11,frrgealti5reunion,14
1341,1148,11,frrgealti5reunion,14
2681,2291,12,frrgealti5reunion,14
2680,2290,12,frrgealti5reunion,14
2680,2291,12,frrgealti5reunion,14
2682,2293,12,frrgealti5reunion,14
2682,2292,12,frrgealti5reunion,14
2683,2293,12,frrgealti5reunion,14
1339,1148,11,frrgealti5reunion,14
1340,1147,11,frrgealti5reunion,14
1341,1147,11,frrgealti5reunion,14
1340,1146,11,frrgealti5reunion,14
2676,2296,12,frrgealti5reunion,14
2677,2296,12,frrgealti5reunion,14
1338,1145,11,frrgealti5reunion,14
1339,1145,11,frrgealti5reunion,14
2675,2292,12,frrgealti5reunion,14
2675,2293,12,frrgealti5reunion,14
669,573,10,frrgealti5reunion,14
546,345,10,desachsen,16
547,344,10,desachsen,16
2190,1382,12,desachsen,16
2191,1382,12,desachsen,16
2190,1383,12,desachsen,16
2182,1379,12,desachsen,16
2183,1378,12,desachsen,16
2183,1379,12,desachsen,16
552,342,10,desachsen,16
553,342,10,desachsen,16
547,340,10,desachsen,16
547,341,10,desachsen,16
1105,681,11,desachsen,16
1104,681,11,desachsen,16
2198,1380,12,desachsen,16
1098,680,11,desachsen,16
1098,681,11,desachsen,16
2207,1374,12,desachsen,16
2206,1374,12,desachsen,16
2206,1375,12,desachsen,16
2218,1363,12,desachsen,16
2218,1362,12,desachsen,16
2183,1380,12,desachsen,16
2182,1380,12,desachsen,16
2183,1381,12,desachsen,16
1108,681,11,desachsen,16
2192,1382,12,desachsen,16
2186,1375,12,desachsen,16
2187,1375,12,desachsen,16
2187,1374,12,desachsen,16
2191,1359,12,desachsen,16
2190,1359,12,desachsen,16
1095,686,11,desachsen,16
1095,687,11,desachsen,16
1094,687,11,desachsen,16
274,171,9,desachsen,16
2200,1378,12,desachsen,16
2201,1378,12,desachsen,16
1108,683,11,desachsen,16
1109,683,11,desachsen,16
1108,682,11,desachsen,16
2219,1365,12,desachsen,16
2218,1364,12,desachsen,16
2218,1365,12,desachsen,16
549,341,10,desachsen,16
548,341,10,desachsen,16
548,340,10,desachsen,16
1107,686,11,desachsen,16
1093,689,11,desachsen,16
1092,689,11,desachsen,16
2189,1373,12,desachsen,16
2188,1373,12,desachsen,16
2189,1372,12,desachsen,16
1093,682,11,desachsen,16
1093,683,11,desachsen,16
550,343,10,desachsen,16
551,342,10,desachsen,16
550,342,10,desachsen,16
2186,1377,12,desachsen,16
2187,1377,12,desachsen,16
2187,1376,12,desachsen,16
2183,1382,12,desachsen,16
2218,1368,12,desachsen,16
2218,1369,12,desachsen,16
2207,1363,12,desachsen,16
2206,1363,12,desachsen,16
2207,1362,12,desachsen,16
1103,686,11,desachsen,16
1102,686,11,desachsen,16
1102,687,11,desachsen,16
551,341,10,desachsen,16
550,341,10,desachsen,16
1096,690,11,desachsen,16
1097,690,11,desachsen,16
549,344,10,desachsen,16
548,344,10,desachsen,16
1095,685,11,desachsen,16
1095,684,11,desachsen,16
1094,684,11,desachsen,16
1108,684,11,desachsen,16
1108,685,11,desachsen,16
2189,1384,12,desachsen,16
2188,1384,12,desachsen,16
2188,1385,12,desachsen,16
553,341,10,desachsen,16
552,341,10,desachsen,16
553,340,10,desachsen,16
2200,1363,12,desachsen,16
2201,1363,12,desachsen,16
2200,1362,12,desachsen,16
2212,1372,12,desachsen,16
2213,1372,12,desachsen,16
2188,1386,12,desachsen,16
1094,690,11,desachsen,16
1094,691,11,desachsen,16
1095,690,11,desachsen,16
1105,686,11,desachsen,16
1104,686,11,desachsen,16
2198,1361,12,desachsen,16
2198,1360,12,desachsen,16
2187,1385,12,desachsen,16
2186,1384,12,desachsen,16
2187,1384,12,desachsen,16
2198,1363,12,desachsen,16
2199,1363,12,desachsen,16
2198,1362,12,desachsen,16
2185,1377,12,desachsen,16
2184,1377,12,desachsen,16
2189,1370,12,desachsen,16
2188,1370,12,desachsen,16
2210,1361,12,desachsen,16
2211,1361,12,desachsen,16
2195,1382,12,desachsen,16
2202,1376,12,desachsen,16
2202,1377,12,desachsen,16
2203,1376,12,desachsen,16
2209,1361,12,desachsen,16
2208,1361,12,desachsen,16
2215,1374,12,desachsen,16
2214,1374,12,desachsen,16
2202,1363,12,desachsen,16
2209,1374,12,desachsen,16
2208,1374,12,desachsen,16
1108,686,11,desachsen,16
2196,1381,12,desachsen,16
2197,1380,12,desachsen,16
2196,1380,12,desachsen,16
1093,681,11,desachsen,16
1093,680,11,desachsen,16
2218,1371,12,desachsen,16
2218,1370,12,desachsen,16
2205,1376,12,desachsen,16
2204,1376,12,desachsen,16
2187,1386,12,desachsen,16
2216,1361,12,desachsen,16
1100,688,11,desachsen,16
2216,1374,12,desachsen,16
2196,1359,12,desachsen,16
2196,1358,12,desachsen,16
2197,1359,12,desachsen,16
1093,684,11,desachsen,16
1096,679,11,desachsen,16
1097,679,11,desachsen,16
2206,1376,12,desachsen,16
2130,1466,12,itaosta,15
2131,1466,12,itaosta,15
2125,1465,12,itaosta,15
2125,1464,12,itaosta,15
1063,731,11,itaosta,15
1063,730,11,itaosta,15
2135,1457,12,itaosta,15
2134,1457,12,itaosta,15
1065,732,11,itaosta,15
1064,732,11,itaosta,15
1066,732,11,itaosta,15
1067,732,11,itaosta,15
2138,1464,12,itaosta,15
2138,1465,12,itaosta,15
2133,1466,12,itaosta,15
2132,1466,12,itaosta,15
2137,1457,12,itaosta,15
2136,1457,12,itaosta,15
532,365,10,itaosta,15
533,365,10,itaosta,15
1066,729,11,itaosta,15
1067,729,11,itaosta,15
2133,1457,12,itaosta,15
2132,1457,12,itaosta,15
1068,729,11,itaosta,15
2128,1466,12,itaosta,15
2129,1466,12,itaosta,15
2125,1460,12,itaosta,15
2125,1461,12,itaosta,15
2138,1460,12,itaosta,15
2138,1461,12,itaosta,15
2129,1457,12,itaosta,15
2128,1457,12,itaosta,15
2126,1466,12,itaosta,15
2127,1466,12,itaosta,15
2125,1462,12,itaosta,15
2125,1463,12,itaosta,15
1065,729,11,itaosta,15
1064,729,11,itaosta,15
1063,732,11,itaosta,15
2125,1466,12,itaosta,15
2138,1466,12,itaosta,15
2125,1458,12,itaosta,15
2125,1459,12,itaosta,15
2127,1457,12,itaosta,15
2126,1457,12,itaosta,15
2131,1457,12,itaosta,15
2130,1457,12,itaosta,15
1063,729,11,itaosta,15
2136,1466,12,itaosta,15
2137,1466,12,itaosta,15
1068,730,11,itaosta,15
1068,731,11,itaosta,15
2135,1466,12,itaosta,15
2134,1466,12,itaosta,15
2138,1463,12,itaosta,15
2138,1462,12,itaosta,15
1068,732,11,itaosta,15
2138,1458,12,itaosta,15
2138,1459,12,itaosta,15
2125,1457,12,itaosta,15
2138,1457,12,itaosta,15
2207,1438,12,atsalzburg,17
2206,1438,12,atsalzburg,17
2206,1439,12,atsalzburg,17
549,356,10,atsalzburg,17
549,357,10,atsalzburg,17
1100,716,11,atsalzburg,17
1101,717,11,atsalzburg,17
1100,717,11,atsalzburg,17
1100,713,11,atsalzburg,17
274,179,9,atsalzburg,17
550,359,10,atsalzburg,17
2194,1430,12,atsalzburg,17
2195,1431,12,atsalzburg,17
2194,1431,12,atsalzburg,17
2206,1440,12,atsalzburg,17
2206,1441,12,atsalzburg,17
2186,1435,12,atsalzburg,17
2187,1434,12,atsalzburg,17
2187,1435,12,atsalzburg,17
2205,1435,12,atsalzburg,17
2204,1435,12,atsalzburg,17
1097,712,11,atsalzburg,17
2191,1429,12,atsalzburg,17
2191,1428,12,atsalzburg,17
2190,1429,12,atsalzburg,17
2200,1424,12,atsalzburg,17
2200,1425,12,atsalzburg,17
1095,718,11,atsalzburg,17
1094,718,11,atsalzburg,17
2199,1423,12,atsalzburg,17
2198,1423,12,atsalzburg,17
2202,1427,12,atsalzburg,17
2202,1426,12,atsalzburg,17
2193,1423,12,atsalzburg,17
2184,1436,12,atsalzburg,17
2185,1436,12,atsalzburg,17
2185,1437,12,atsalzburg,17
1094,717,11,atsalzburg,17
1095,717,11,atsalzburg,17
2203,1440,12,atsalzburg,17
2202,1440,12,atsalzburg,17
2202,1428,12,atsalzburg,17
2202,1429,12,atsalzburg,17
2185,1439,12,atsalzburg,17
2185,1438,12,atsalzburg,17
1100,714,11,atsalzburg,17
1100,715,11,atsalzburg,17
2195,1426,12,atsalzburg,17
2195,1427,12,atsalzburg,17
2194,1427,12,atsalzburg,17
2188,1438,12,atsalzburg,17
2189,1438,12,atsalzburg,17
2188,1439,12,atsalzburg,17
2197,1423,12,atsalzburg,17
2196,1423,12,atsalzburg,17
2196,1422,12,atsalzburg,17
2206,1436,12,atsalzburg,17
